1556877600000,23.38740000,23.41040000,23.15380000,23.35460000,64037.97000000,1556879399999,1491422.48831800,3322,28127.51000000,655223.08705100,0
1556879400000,23.35700000,23.35760000,23.08000000,23.10750000,49988.38000000,1556881199999,1161194.94620200,2127,20966.29000000,487231.31269500,0
1556881200000,23.10800000,23.30000000,23.05000000,23.28630000,38154.36000000,1556882999999,885018.02997900,1714,17044.89000000,395733.52243600,0
1556883000000,23.28600000,23.55000000,23.27350000,23.47970000,59496.31000000,1556884799999,1396998.02015100,2422,41891.71000000,983463.20704300,0
1556884800000,23.47890000,23.48960000,23.33000000,23.33010000,25319.75000000,1556886599999,592178.81520300,1297,13245.60000000,309871.58469400,0
1556886600000,23.33010000,23.36980000,23.33010000,23.35170000,15605.68000000,1556888399999,364298.54948200,711,6418.76000000,149861.68366600,0
1556888400000,23.35170000,23.48370000,23.33080000,23.35180000,49435.63000000,1556890199999,1155037.51588300,1606,30433.07000000,711169.44252500,0
1556890200000,23.35180000,23.40950000,23.32770000,23.37730000,55952.06000000,1556891999999,1307344.94627500,1133,32479.89000000,759192.55690400,0
1556892000000,23.36970000,23.38880000,23.31280000,23.35110000,23563.13000000,1556893799999,550257.53991200,1171,12188.34000000,284699.46912900,0
1556893800000,23.37040000,23.37070000,23.18650000,23.21740000,32009.34000000,1556895599999,745195.00930600,1943,16674.88000000,388380.09289000,0
1556895600000,23.21040000,23.32820000,23.19000000,23.27390000,18945.90000000,1556897399999,440467.98492500,1578,10628.06000000,247200.87796400,0
1556897400000,23.27410000,23.31580000,23.20010000,23.26610000,13727.40000000,1556899199999,319266.18686900,1217,8069.71000000,187647.21938600,0
1556899200000,23.27330000,23.31090000,23.11410000,23.18250000,25140.57000000,1556900999999,582404.72356600,1699,11486.44000000,266049.73975400,0
1556901000000,23.17900000,23.57000000,23.10000000,23.56000000,30367.61000000,1556902799999,708116.12507500,2030,19377.24000000,452664.09057000,0
1556902800000,23.56000000,23.67340000,23.44270000,23.47890000,45251.97000000,1556904599999,1066143.34160500,2826,24299.07000000,572737.02445200,0
1556904600000,23.48250000,23.56030000,23.31480000,23.35120000,19869.57000000,1556906399999,465503.54861600,1242,10253.59000000,240293.50638700,0
1556906400000,23.35120000,23.42760000,23.30000000,23.41000000,20211.97000000,1556908199999,472579.06869600,897,10935.76000000,255678.93381600,0
1556908200000,23.40770000,23.52920000,23.36810000,23.50000000,41967.24000000,1556909999999,984758.17786600,1018,18379.13000000,431353.19890600,0
1556910000000,23.50070000,23.50570000,23.45270000,23.46700000,51203.46000000,1556911799999,1202369.25158400,511,21940.86000000,515212.29378100,0
1556911800000,23.46940000,23.52600000,23.46700000,23.50090000,55967.60000000,1556913599999,1314306.02745800,544,23900.43000000,561437.77860900,0
1556913600000,23.50100000,23.64380000,23.48760000,23.57310000,54285.14000000,1556915399999,1280256.63163800,1256,29931.51000000,705772.16192700,0
